0.06,8.04465039638
-0.5,8.53990632267
-1.34,13.5345631625
-0.68,10.0118729517
-31.97,316.019982121
-0.02,16.6871087969
-2.53,18.7635044701
-2.67,42.2097275518
-0.93,10.1412573185
-0.35,5.93864462651
-0.08,6.30187273753
0.98,22.1142397563
0.95,6.53509755092
-1.35,25.7458249042
-119.17,1185.34798313
-0.3,4.18927201313
-0.53,11.6665804759
-0.29,9.20575363563
2.03,14.6352007161
0.11,4.77052408022
-0.68,4.48972159493
-0.13,6.31293117339
-0.19,2.81671794825
-0.43,9.12825832237
0.29,26.4802926721
-0.55,4.62682396467
-0.24,6.70689197766
0.63,3.99663608551
-3.77,15.0225530453
0.49,5.89490457938
12.02,116.173919621
0.5,5.20288381573
-1.06,18.45254454
0.74,9.4017232463
-5.13,38.8408689398
-3.77,30.3574883678
-0.32,7.67187069755
1.21,10.1698525063
-0.34,3.18502747241
1.23,19.6895175157
-0.42,4.35242461164
-1.22,5.00915162478
1.22,9.23426228781
-0.62,6.12826239647
2.83,24.5038996896
0.95,13.8133087998
-3.22,36.3027767533
-0.06,2.86991289066
7.04,100.265738914
-0.17,5.28593416531
-0.84,5.64042551586
-1.06,10.3545352382
-0.5,14.2291953392
-1.36,12.4004193477
0.16,5.28908309634
29.66,294.143781848
1.0,14.5821809068
0.39,3.85459466092
1.36,32.220962121
-0.24,5.0122250548
0.37,3.71121273979
-1.16,6.23012038407
0.51,7.62036088384
-0.02,5.84462145909
2.62,15.7039994906
0.11,6.15450241693
-0.42,7.18217237331
-0.98,15.5717564841
1.63,15.0496877044
0.72,9.1815902762
0.11,5.100774451
0.2,8.97997772826
0.52,11.3044062206
0.13,5.04708826949
-161.01,1592.42375953
5.81,42.6909112107
-1.56,27.5620463681
-0.17,2.73515995876
-33.13,304.824954851
-0.09,23.2077982583
3.71,28.0093894971
-1.76,25.7600931675
-14.42,146.027201576
0.85,5.19879793799
-0.21,7.58326446855
-1.27,6.15768625378
-1.66,15.2218395735
0.61,7.19568620772
-0.74,5.36399105145
1.53,27.4654164359
-0.36,12.712607915
-2.05,22.2496629188
-0.16,7.06501238499
4.69,30.1468721429
-2.32,19.6371484692
-0.03,19.4347395146
5.23,46.84738093
24.72,218.868320229
-1.56,18.6222018032
0.01,11.0756444508
-0.78,4.50239936034
-9.76,95.2255343907
4.38,37.7149254275
1.92,10.8891505637
-0.61,7.26070933174
-1.68,12.7552969389
12.91,121.789990968
0.04,6.31335093275
2.4,21.910727966
-2.96,32.5262724578
-1.42,10.3924780491
-0.83,5.81559111355
-2.04,16.057347228
1.08,9.31845480753
-0.29,6.29491064273
-1.05,14.1494699547
9.79,100.957247882
18.38,173.558104392
-0.32,4.72203346028
-0.59,12.2442598796
0.51,8.77552847411
-0.09,5.55894774215
1.47,7.92395734466
0.69,4.92279392215
3.29,36.3032491659
-0.77,6.0130774151
-8.44,81.6102101455
-0.22,5.73163153038
0.33,7.36078120854
0.09,7.35675879719
1.73,14.2308502908
-2.04,15.3303098468
1.29,13.4278032455
5.63,55.2490099459
1.32,8.39866656083
-1.24,10.8592080743
-0.39,8.88920131395
-2.49,16.8887506939
1.64,12.4896116833
-3.46,30.5540242849
1.56,27.5627719941
3.36,28.0932447396
2.42,18.4619500595
0.83,5.83790202042
0.01,4.51108634366
-0.26,5.5868058853
-1.74,15.8231602406
-18.97,176.037749077
0.15,8.09861099202
0.9,5.01497756725
0.27,5.69360167205
-1.16,10.0097152807
0.44,4.79232720085
2.99,20.7814797356
-0.84,3.6789128829
4.06,41.4190342717
-1.71,12.0874273524
-0.72,9.97404632033
-0.98,13.192406907
1.27,22.3019528293
3.34,36.6961087855
1.26,15.8893801012
-1.61,11.7344748498
-0.56,8.95245217803
1.89,29.7401731669
-4.0,40.3164978638
0.03,4.2601760527
-2.06,24.1233579752
18.32,178.694872898
0.13,3.87209245757
0.62,6.82609698144
3.62,25.145488661
0.33,6.62579051887
-1.83,21.2118151039
-0.42,6.15171520797
0.57,5.12494878023
3.13,26.9138087234
0.57,20.074986924
-0.51,5.34882230028
-0.25,5.68924423803
-8.84,85.8202446979
-0.4,4.4855322984
-0.61,7.21095694066
-6.41,69.196111885
-0.66,12.2802442972
-0.01,4.65724167292
1.36,12.3745868618
2.48,13.6363338181
1.1,7.84538080656
-1.16,12.056301257
-7.86,68.4548055289
1.05,4.07277546644
-1.95,24.3102344703
0.95,36.2974861388
1.05,19.044881202
1.23,12.0812706285
1.23,21.2809092851
-0.16,5.85101700562
-0.95,9.44920631588
3.34,19.9655803822
-1.43,33.0663741587
-1.44,16.2925258938
1.66,18.3946840147
0.99,21.4142452587
0.98,6.38432455315
-1.69,19.2648358415
6.63,59.7798720306
43.93,368.825900799
-2.32,28.4066471094
0.12,8.70893793754
-1.01,7.07459539479
-1.1,6.92603782837
0.6,5.28961246218
-4.11,22.8577754823
-0.66,6.79296695119
-13.22,125.125503396
-0.53,8.53985362872
0.63,10.7365310971
0.04,4.92528171783
0.68,9.68078509213
-0.28,5.87550848863
-0.88,7.87944160458
1.02,11.5134530007
0.5,5.04678115238
-0.92,6.96517049325
-0.85,4.82985507029
0.32,6.35748377898
0.13,6.46939718985
0.39,6.21111101173
-38.51,373.909280307
-1.34,13.9507849242
-13.07,118.163636962
-1.59,17.232582511
-13.36,117.751647122
1.24,6.99588450448
0.37,4.31892347698
0.12,9.3768651478
-191.54,1903.08890712
-4.95,42.6017311855
-0.64,11.4065945838
0.88,10.0620872586
-0.58,3.3322064762
-4.21,36.318396165
-0.11,10.3410782803
1.69,20.3050215464
1.93,16.066894535
0.02,5.78615589144
-1.43,10.1461864757
-0.85,4.82571238264
-2.4,20.2445054274
1.09,8.86125837565
0.06,7.23162499028
5.05,39.1237459863
0.22,5.37695080878
-3.23,31.8351550962
-4.15,34.9022563741
-0.77,20.4855339203
-0.39,4.15907441626
-0.57,6.45949688443
-1.7,12.7251719045
-0.12,4.55473380122
0.72,9.57609523762
-0.2,4.71593044902
0.2,44.5672525516
1.02,5.18455398275
-3.37,28.4537009895
-2.59,27.8453209714
0.77,4.63218091184
-1.91,11.7499744681
-0.99,8.46108149116
0.61,5.45508020106
2.89,24.7826128566
-0.87,16.2349345548
-0.48,5.09799960769
8.08,78.853874984
-0.5,5.67714717089
1.58,18.4174808266
0.03,8.55506282852
-1.39,8.65551269423
1.37,10.9924110185
2.18,52.1797623605
-0.17,3.38246951206
0.13,7.98330132213
-87.56,882.223354032
-1.17,12.2458605251
-1.63,21.4535102023
-2.6,16.9799882214
-3.25,28.999784482
-0.05,2.80490641555
-0.22,6.14586039542
-1.57,13.3216027564
0.76,7.16954670813
0.57,7.30377299757
-0.63,10.4600717015
5.47,37.0892046288
-0.3,5.836951259
-1.16,8.27129977694
2.99,17.0167535094
0.39,11.0198865693
8.96,85.0418626325
7.36,68.547285869
7.37,77.7013069388
0.65,6.93018758765
1.37,23.0541341195
-0.04,11.28088649
-1.58,9.72746626825
-0.66,7.24599199558
-0.43,4.58531351164
-0.17,4.97404262145
-6.15,36.2139130722
-4.92,35.0838082311
7.43,55.919809549
-0.64,17.3421567286
-0.85,30.4743744809
6.83,62.2456512537
0.64,7.29591666619
1.17,12.7491607567
0.39,9.02761873364
0.78,26.1080753791
0.17,3.11786786122
-0.43,9.57001044932
-0.79,18.2078527015
0.67,10.7424904003
0.35,9.35026737586
-0.62,9.67138045989
-0.3,4.53541618818
-0.41,7.59486010404
0.97,5.67001763666
1.67,29.4778069062
0.66,7.86920580491
5.51,50.2357432512
1.14,3.57776466526
1.61,10.7989768034
0.25,8.52217695193
20.52,203.820091257
0.24,5.57157069416
-0.69,10.2241821189
0.31,17.7198730244
-0.42,5.75357280305
0.08,6.33352982151
-0.24,10.4576479191
-5.14,54.9070159451
2.68,37.3263660165
-2.04,37.6029041432
-0.36,9.85750475526
0.03,8.56324120879
-0.08,7.41981131836
0.32,4.15903835039
-0.3,5.08035431835
1.17,11.2463816403
2.89,12.2097461071
0.9,17.8479690721
0.26,6.78324406166
-24.58,242.870425536
0.4,5.54075807088
-1.18,9.03590615268
-0.53,9.82492239155
-4.92,40.5575344418
2.11,16.0598225395
146.96,1485.5320523
-0.52,14.1056584391
-0.88,6.64120470999
-0.47,7.56895633492
1.38,12.0123103523
-3.0,25.3258760954
0.38,9.14962294305
7.34,63.2495407098
0.64,9.44300799534
2.16,17.5024112625
-1.33,11.6327597757
0.08,7.62453933035
0.15,7.35034012818
1.45,31.7954006108
-9.14,85.3252623787
10.55,99.4212628164
0.2,11.2924753708
-2.54,20.8803352464
-0.24,5.20023076411
-0.61,10.7302329891
0.88,7.15161520218
-0.84,9.57049632987
0.64,12.3389788881
73.81,728.56281397
1.23,11.984869628
3.5,29.1566458976
9.4,104.266293691
-13.99,155.965540745
-0.35,9.24594505716
-12.4,127.264056198
5.63,58.9502595414
-1.42,8.9063797359
-1.42,9.77464065836
2.09,14.9927282374
-0.43,4.32493930593
-9.71,353.616636911
-1.53,19.1376356951
-0.43,7.99656801384
-0.83,9.33708198529
-0.87,5.50391678716
1.87,19.067068469
-0.47,14.3237250742
-0.25,6.22635527416
-3.99,30.1006627834
1.31,18.1365349502
1.05,7.71281401306
5.43,60.8973324539
0.04,4.10833299527
-1.82,11.0003454491
-2.2,25.4428771958
0.79,10.597447806
-4.72,65.8290331085
0.19,3.74618472582
0.77,20.2291151561
-1.78,22.275807505
0.09,6.62735995703
0.62,6.64195754277
-1.25,12.4357347994
7.53,74.9270918961
-3.11,30.6097680488
-1.67,24.8909843116
-0.42,17.1832360165
8.08,87.6020182416
0.69,8.02458098595
-0.09,9.53634626049
-8.51,73.5577997224
-1.41,16.2887046753
-0.16,6.23493384087
0.27,5.17465940908
-20.31,164.515816565
-0.05,8.56314778572
3.27,39.8629790658
0.05,5.18917141748
-0.32,3.48103432905
0.42,13.9076813308
-2.16,13.1648927075
0.71,8.11824488421
2.73,13.8793767872
-1.07,121.332951419
0.42,4.25248162841
-3.95,32.1615842271
0.76,4.80649560491
3.13,43.2831734049
0.56,8.44786363526
-2.99,28.0201695213
2.08,18.8677926637
-0.8,10.4852277038
0.31,13.2715447481
-32.94,330.324168659
0.8,15.9015722493
0.33,3.87828570376
-1.89,29.34072085
-0.16,6.96379207042
0.13,3.74340753859
0.35,5.72778316629
-1.21,17.7647375438
-0.63,13.5178807511
1.59,16.7696720302
2.41,22.4571124591
-1.9,18.1093898296
-1.85,10.1305231849
-0.55,6.16826555849
0.24,8.40371346489
-1.32,7.20261063782
2.93,27.6529401692
0.15,6.4177488265
0.24,2.4088171371
-1.47,8.86053610116
0.44,3.92255019088
3.12,21.7588051143
1.48,6.69698439598
0.58,10.2977473265
-1.75,9.53768839919
-1.69,20.9359475544
-0.2,10.1587400794
0.05,6.87659072506
-0.15,11.7314747581
1.0,7.96743371482
-0.62,8.49915289897
-0.26,11.5383014348
0.26,7.23411362919
1.7,12.2772146678
-0.13,5.40121282676
-3.37,18.443239954
-2.8,20.4929256086
-2.65,32.2655776331
1.68,19.1697052664
0.87,3.17696395951
0.4,9.18041393402
4.99,30.3995049302
0.66,8.49614030016
-1.55,19.2152933883
-0.22,15.8433456063
0.15,8.21751178886
1.17,22.0844085273
12.64,121.21406849
-0.26,4.88184391393
0.38,8.28224607217
-0.1,2.02237484162
-1.02,11.025407022
-13.06,141.152883074
0.81,8.35307727727
0.42,8.65353107119
-0.11,7.48851787739
-0.12,4.54594324646
-6.05,79.8486537144
2.12,14.6001917796
0.52,8.1467539548
-1.55,23.9141694399
-0.18,7.01196120925
-1.24,17.9176560967
-0.04,3.80504927695
9.4,94.9836828092
-0.17,9.89651959024
-0.89,7.23449376252
1.36,23.5722379082
0.41,6.32154253327
-2.01,21.7593635017
6.08,64.307959072
-0.11,7.58801027938
-16.16,120.450381485
-1.45,40.0949809827
-1.1,8.25166649835
1.77,18.3917671799
-0.93,14.7697359489
